S;BKE012507SES00000001;BKE012507INV00000001;403000;BKE01;0;0;1;38DL100100CFGAM;BKE01;AM;UN;220110.97193;BKE1;CB1MA0901250757
S;BKE012507SES00000001;BKE012507INV00000001;404000;BKE01;0;0;1;38DL100100CFGAM;BKE01;Q;UN;220110.97193;BKE1;CB1MA1406250578
S;BKE012507SES00000001;BKE012507INV00000001;405000;BKE01;0;0;1;38DL100100CFGAM;BKE01;A;UN;220110.97193;BKE1;CB1MA0906250255
S;BKE012507SES00000001;BKE012507INV00000001;442000;BKE01;0;0;1;38DP050040GAM;BKE01;AM;UN;3993;BKE1;LOT311223
S;BKE012507SES00000001;BKE012507INV00000001;443000;BKE01;0;0;1;38DP050050GAM;BKE01;AM;UN;4917;BKE1;LOT311223
S;BKE012507SES00000001;BKE012507INV00000001;464000;BKE01;0;0;1;42BKM130X39X29GAM;BKE01;AM;UN;7383;BKE1;LOT311223
S;BKE012507SES00000001;BKE012507INV00000001;475000;BKE01;0;0;1;43DEGMGAM;BKE01;AM;UN;1376.45095;BKE1;CB1TV1911241052
S;BKE012507SES00000001;BKE012507INV00000001;476000;BKE01;0;0;1;43DEGMGAM;BKE01;AM;UN;1376.45095;BKE1;CB1TV2011241119
S;BKE012507SES00000001;BKE012507INV00000001;477000;BKE01;0;0;1;43DEGMGAM;BKE01;AM;UN;1376.45095;BKE1;CB1TV2111241309
S;BKE012507SES00000001;BKE012507INV00000001;478000;BKE01;0;0;1;43DEGMGAM;BKE01;AM;UN;1376.45095;BKE1;CB1TV2211241315
S;BKE012507SES00000001;BKE012507INV00000001;479000;BKE01;0;0;1;43DEGMGAM;BKE01;AM;UN;1376.45095;BKE1;CB1TV2311241411
S;BKE012507SES00000001;BKE012507INV00000001;480000;BKE01;0;0;1;43DEPMGAM;BKE01;AM;UN;1030;BKE1;LOT311223
S;BKE012507SES00000001;BKE012507INV00000001;487000;BKE01;0;0;1;48TV0300A090GAM;BKE01;AM;UN;13198;BKE1;LOT311223
S;BKE012507SES00000001;BKE012507INV00000001;490000;BKE01;0;0;1;48TV0400A135GAM;BKE01;AM;UN;11256.97615;BKE1;CB1TY0203240148
S;BKE012507SES00000001;BKE012507INV00000001;491000;BKE01;0;0;1;48TV0500A090GAM;BKE01;AM;UN;13508.95825;BKE1;CB1TY2605251607
S;BKE012507SES00000001;BKE012507INV00000001;492000;BKE01;0;0;1;48TV0500A090GAM;BKE01;AM;UN;13508.95825;BKE1;CB1TY2705251652
S;BKE012507SES00000001;BKE012507INV00000001;493000;BKE01;0;0;1;48TV0500A090GAM;BKE01;AM;UN;13508.95825;BKE1;CB1TY2805251744
S;BKE012507SES00000001;BKE012507INV00000001;494000;BKE01;0;0;1;48TV0500A090GAM;BKE01;AM;UN;13508.95825;BKE1;CB1TY2405251547
S;BKE012507SES00000001;BKE012507INV00000001;497000;BKE01;0;0;1;48TV0600A090GAM;BKE01;AM;UN;16781;BKE1;CB1TY2709241980
S;BKE012507SES00000001;BKE012507INV00000001;498000;BKE01;0;0;1;48TV0600A090GAM;BKE01;AM;UN;16781;BKE1;CB1TY2903252140
S;BKE012507SES00000001;BKE012507INV00000001;499000;BKE01;0;0;1;48TV0600A090GAM;BKE01;AM;UN;16781;BKE1;CB1TY0104250008
S;BKE012507SES00000001;BKE012507INV00000001;500000;BKE01;0;0;1;48TV0600A135GAM;BKE01;AM;UN;18952;BKE1;LOT311223
S;BKE012507SES00000001;BKE012507INV00000001;502000;BKE01;0;0;1;48TV0800A090GAM;BKE01;AM;UN;25934.15568;BKE1;CB1TY0805250343
S;BKE012507SES00000001;BKE012507INV00000001;503000;BKE01;0;0;1;48TV0800A090GAM;BKE01;AM;UN;25934.15568;BKE1;CB1TY2005251108
S;BKE012507SES00000001;BKE012507INV00000001;504000;BKE01;0;0;1;48TV0800A090GAM;BKE01;AM;UN;25934.15568;BKE1;CB1TY2405251549
S;BKE012507SES00000001;BKE012507INV00000001;505000;BKE01;0;0;1;48TV0800A135GAM;BKE01;AM;UN;78915.07249;BKE1;CB1TY0502240312
S;BKE012507SES00000001;BKE012507INV00000001;509000;BKE01;0;0;1;48TV1000A090GAM;BKE01;AM;UN;41790.63228;BKE1;CB1TY1703250968
S;BKE012507SES00000001;BKE012507INV00000001;510000;BKE01;0;0;1;48TV1000A090GAM;BKE01;AM;UN;41790.63228;BKE1;CB1TY1803251380
S;BKE012507SES00000001;BKE012507INV00000001;511000;BKE01;0;0;1;48TV1000A090GAM;BKE01;AM;UN;41790.63228;BKE1;CB1TY1903251389
S;BKE012507SES00000001;BKE012507INV00000001;512000;BKE01;0;0;1;48TV1000A090GAM;BKE01;AM;UN;41790.63228;BKE1;CB1TY2003251395
S;BKE012507SES00000001;BKE012507INV00000001;513000;BKE01;0;0;1;48TV1000A090GAM;BKE01;AM;UN;41790.63228;BKE1;CB1TY2503251720
S;BKE012507SES00000001;BKE012507INV00000001;514000;BKE01;0;0;1;48TV1000A090GAM;BKE01;AM;UN;41790.63228;BKE1;CB1TY1504251024
S;BKE012507SES00000001;BKE012507INV00000001;515000;BKE01;0;0;1;48TV1000A090GAM;BKE01;AM;UN;41790.63228;BKE1;CB1TY1604251031
S;BKE012507SES00000001;BKE012507INV00000001;516000;BKE01;0;0;1;48TV1000A090GAM;BKE01;AM;UN;41790.63228;BKE1;CB1TY1704251184
S;BKE012507SES00000001;BKE012507INV00000001;517000;BKE01;0;0;1;48TV1000A090GAM;BKE01;AM;UN;41790.63228;BKE1;CB1TY1804251226
S;BKE012507SES00000001;BKE012507INV00000001;520000;BKE01;0;0;1;48TV1200A090GAM;BKE01;AM;UN;90368.01128;BKE1;CB1TY1104251007
S;BKE012507SES00000001;BKE012507INV00000001;521000;BKE01;0;0;1;48TV1200A090GAM;BKE01;AM;UN;90368.01128;BKE1;CB1TY0804250993
S;BKE012507SES00000001;BKE012507INV00000001;526000;BKE01;0;0;1;48TV1500A135GAM;BKE01;AM;UN;89204;BKE1;LOT070424
S;BKE012507SES00000001;BKE012507INV00000001;601000;BKE01;0;0;1;63TR06AGAM;BKE01;AM;UN;217;BKE1;LOT311223
S;BKE012507SES00000001;BKE012507INV00000001;603000;BKE01;0;0;1;63TR08AGAM;BKE01;AM;UN;318.31786;BKE1;LOTECART
S;BKE012507SES00000001;BKE012507INV00000001;604000;BKE01;256;0;1;63TR08AGAM;BKE01;AM;UN;318.31786;BKE1;CB1TV2504251753
S;BKE012507SES00000001;BKE012507INV00000001;624000;BKE01;0;0;1;63TR11AGAM;BKE01;AM;UN;364.83759;BKE1;CB1TV0404240168
S;BKE012507SES00000001;BKE012507INV00000001;625000;BKE01;978;0;1;63TR11AGAM;BKE01;AM;UN;364.83759;BKE1;CB1TV0804240797
S;BKE012507SES00000001;BKE012507INV00000001;627000;BKE01;0;0;1;63TR13AGAM;BKE01;AM;UN;424.06833;BKE1;LOT311223
S;BKE012507SES00000001;BKE012507INV00000001;628000;BKE01;0;0;1;63TR13AGAM;BKE01;AM;UN;424.06833;BKE1;LOT030624
S;BKE012507SES00000001;BKE012507INV00000001;631000;BKE01;0;0;1;64DT5AGAM;BKE01;AM;UN;144;BKE1;LOT311223
S;BKE012507SES00000001;BKE012507INV00000001;683000;BKE01;0;0;1;72A090200GAM;BKE01;AM;UN;52846.66499;BKE1;CB1PT1804251224
S;BKE012507SES00000001;BKE012507INV00000001;684000;BKE01;0;0;1;72A090200GAM;BKE01;AM;UN;52846.66499;BKE1;CB1PT2204251413
S;BKE012507SES00000001;BKE012507INV00000001;685000;BKE01;0;0;1;72A090200GAM;BKE01;AM;UN;52846.66499;BKE1;CB1PT2304251490
S;BKE012507SES00000001;BKE012507INV00000001;686000;BKE01;0;0;1;72A090200GAM;BKE01;AM;UN;52846.66499;BKE1;CB1PT2404251658
S;BKE012507SES00000001;BKE012507INV00000001;687000;BKE01;0;0;1;72A090200GAM;BKE01;AM;UN;52846.66499;BKE1;CB1PT2504251661
